Transaction ID,Invoice ID,Date,Customer,Supplier,Category,Country,Amount,Payment Method,Status,Employee,Department
Alec Osborne,Software,45.08,2025-09-20,Pending,Daniel Ferguson,160563,HR,TXN_05375,Bank Transfer,Canada,Bright Group
Marketing,Canada,2025-04-29,Russell Bailey,Katherine Davis,Travel,265.22,Sullivan-Wood,Pending,Debit Card,TXN_05376,941183
TXN_05377,Joan Woodard,Sales,2025-04-09,France,George Anderson,Completed,475733,Office,405.7,PayPal,Powell-Ho
Gross-Sheppard,2025-12-30,Software,388.88,UK,Rachel Hernandez,Cancelled,295732,Debit Card,HR,Timothy Moran,TXN_05378
"Escobar, Wheeler and Forbes",545.9,Software,France,Pending,Katrina Gray,166582,Debit Card,TXN_05379,IT,Robert Mccall,2025-06-12
2026-05-23,Finance,Travel,David Burns,UK,Alicia Green,"Miller, Ashley and Rice",Pending,539990,Credit Card,TXN_05380,381.76
2024-07-12,Software,Emily Diaz,941357,Amanda Stanley,Pending,TXN_05381,Rhodes-Castaneda,IT,476.94,Canada,PayPal
2026-06-13,TXN_05382,Credit Card,Sales,France,Pending,Powers Inc,Office,581879,Brandy Montgomery,122.53,Scott Gray
2025-06-15,Software,Caitlin Knight,Finance,812.49,295310,TXN_05383,Completed,Credit Card,Coleman-Hill,USA,William Curtis
April Schneider,Germany,Travel,Andrea Miller,TXN_05384,955793,Cancelled,698.75,"Lopez, Rodriguez and Bell",HR,PayPal,2025-04-12
Travel,Rachel Hancock,TXN_05385,844657,2024-11-10,Susan Zimmerman,Completed,Credit Card,USA,Cook and Sons,IT,638.47
Kayla Deleon,228579,2025-03-07,Craig LLC,France,Completed,TXN_05386,Office,Eric Smith DDS,Debit Card,602.18,IT
TXN_05387,Germany,2025-08-31,Travel,Wendy Frye,237386,714.65,Sales,Megan Johnson,Completed,"Leonard, Perry and Myers",Bank Transfer
Marketing,Software,Rebecca Griffin,Rebecca Hester,2025-04-29,954508,France,Completed,TXN_05388,Credit Card,313.8,Johnson LLC
714592,Germany,193.02,2025-03-02,TXN_05389,Sales,Benjamin Robinson,Completed,Office,Credit Card,"Nicholson, Farrell and Harvey",Richard Avery
Software,Thompson-Johnston,Finance,171911,Kenneth Carson,810.65,UK,Isaac Hopkins,Completed,TXN_05390,2025-01-02,Bank Transfer
2024-09-22,TXN_05391,Credit Card,Jocelyn Ferguson,Ballard-Bailey,France,Cancelled,Office,197142,54.8,IT,Michelle Larsen
Travel,Carly Peterson,737099,Anna Newman,France,TXN_05392,115.94,Cancelled,Oconnor-Rose,IT,Bank Transfer,2026-03-28
Adam Mccullough,Finance,2025-05-15,UK,"Johnson, Lawrence and Page",TXN_05393,137939,Office,Cancelled,Credit Card,120.81,Sarah Baker
Paul Gonzalez,Germany,Travel,TXN_05394,333424,2025-01-05,Cancelled,532.25,Credit Card,John Russell,HR,Jacobs-Cooley
933569,Germany,TXN_05395,Travel,76.8,Sales,"Brown, Lewis and Rodriguez",Cancelled,Credit Card,2025-09-10,Devin Glover,Brandi Zhang
Marketing,2026-04-11,Diane Russell,773196,France,947.92,Cancelled,Office,TXN_05396,Rios Group,Debit Card,Megan Jackson
Travel,Credit Card,UK,Ryan Williams,17.27,Cancelled,2025-06-19,TXN_05397,Campbell Inc,887704,Mark Gordon,HR
Marketing,Software,Coffey-Hoffman,Eric Gordon,TXN_05398,2025-03-17,France,187796,Completed,Adrian Williams,220.0,Debit Card
163.19,2024-07-14,Finance,Travel,UK,Completed,Francisco Cardenas,Dickson PLC,Debit Card,TXN_05399,Ronald Johnson,393023
909153,Daniel Juarez MD,2025-08-14,TXN_05400,Sales,Pending,665.73,Office,"Scott, Garcia and Cook",Kayla Edwards,USA,Debit Card
TXN_05401,Marketing,Tristan Morgan,2024-11-04,Thomas Inc,522.15,UK,Pending,Office,Aaron Ray,594072,PayPal
2025-04-27,Allen Mccoy,851145,UK,Sales,Pending,TXN_05402,Office,Gallagher and Sons,Megan Williams,Bank Transfer,540.9
Kimberly Montgomery,Travel,905.12,Miller-Chavez,Sales,Cancelled,Debit Card,Nathan Fletcher,171610,2025-02-09,Canada,TXN_05403
994.68,Software,2025-05-10,Jennifer Sanchez,Catherine Green,781224,Thomas-Ramirez,Completed,TXN_05404,USA,HR,PayPal
2025-06-26,Erin Blanchard,433448,168.02,"Young, Lewis and Hebert",Cancelled,Office,TXN_05405,Credit Card,USA,HR,Richard Kelly
150401,2024-10-28,Marketing,Travel,Steven Lara,Peterson LLC,Cancelled,TXN_05406,Credit Card,USA,542.04,Emily Barnes
Canada,Travel,874.8,Sales,2026-04-19,Young-Campos,Completed,Shaun Khan,800631,Debit Card,TXN_05407,Connie Jackson
Marketing,583.72,290955,Randall Davis,UK,2025-12-26,Macias PLC,Courtney Boyle,Cancelled,Office,Bank Transfer,TXN_05408
2025-02-22,TXN_05409,Katherine Powell,Cancelled,IT,Office,221.16,Taylor-Pollard,PayPal,Canada,162461,Tina Johnson
James-Wilkinson,Finance,TXN_05410,France,658.11,Completed,Office,Brianna Vaughan,Credit Card,2026-04-06,729180,William George
TXN_05411,Sosa Inc,2025-05-02,838085,Jeffrey Brennan,Sales,Patrick Jimenez,Cancelled,Office,USA,570.72,Bank Transfer
Marketing,2024-10-27,TXN_05412,Michelle Bailey,Credit Card,Chavez-Evans,402207,Office,Completed,343.78,USA,Wesley Ryan
TXN_05413,Joseph Mayer,Software,"Ingram, Bautista and Rosales",Sales,Sharon Flores,891186,Cancelled,Credit Card,792.61,2025-07-01,Canada
2025-01-11,John Rosario,Matthew Caldwell,TXN_05414,524618,941.42,Pending,Preston-Mcdonald,Office,Credit Card,USA,IT
Danielle Kemp,Finance,Price-Pope,876.44,Allison Mendez,Cancelled,883444,Office,Credit Card,USA,2025-05-27,TXN_05415
Software,38.14,TXN_05416,UK,"Edwards, Sawyer and Patrick",Pending,Rebecca Holmes,623829,Debit Card,HR,Anthony Rodriguez,2025-09-06
Alexis Warner,2026-05-17,UK,TXN_05417,Jacqueline Pham,Parker LLC,691316,Office,Completed,280.49,HR,PayPal
Marketing,TXN_05418,Laurie Orozco DDS,Travel,Yesenia Knox,UK,Pending,"Clements, Bush and Smith",112116,2026-01-12,Credit Card,828.63
2026-05-06,Finance,UK,Glenn Wilson,Cancelled,825940,Office,340.48,TXN_05419,Nathan Stokes,Bank Transfer,"Wallace, Barrett and Hayes"
TXN_05420,Bailey Lang,Casey Hood DDS,Travel,331146,Sales,France,Hartman-Hernandez,Cancelled,2025-09-12,PayPal,637.68
608.39,2025-05-03,Canada,Spence Group,Nathan Alvarado,Completed,610773,Office,Kimberly Jackson,IT,TXN_05421,PayPal
Richardson Inc,2025-02-26,Travel,250025,Raymond Ruiz,France,Christine Gomez,657.93,TXN_05422,Cancelled,IT,PayPal
Cory Davis,Germany,Marketing,Travel,907.7,TXN_05423,Pending,576369,2026-03-07,Debit Card,"Garcia, Reyes and Cuevas",Frank Lynch
Finance,Travel,Skinner Ltd,Leah Boyd,807246,France,Pending,2025-12-22,Dustin Parker,Bank Transfer,TXN_05424,287.65
195.25,189732,2025-04-03,TXN_05425,Travel,UK,Heather Parks,"Espinoza, Hanna and Beasley",Pending,Alan Moore,Credit Card,IT
2025-01-01,Software,"Bennett, Johnson and Garner",619432,Rebecca Bell,France,Jessica Savage,980.41,Completed,TXN_05426,HR,Bank Transfer
Germany,407749,2025-04-04,Travel,Combs-Conway,Sally Garcia,Sales,Cancelled,TXN_05427,Joshua Singleton,890.14,PayPal
Germany,129.48,Jeffrey Franklin,Stephen Johnson,Travel,Sales,2026-06-23,"Joseph, Smith and Wilson",241296,Pending,TXN_05428,Bank Transfer
Germany,Lamb Inc,137.11,Sales,Pending,Lisa Anderson,Michelle Malone,226835,Office,2025-08-25,TXN_05429,Bank Transfer
Software,Hall PLC,TXN_05430,2025-05-18,UK,Pending,Lauren Hernandez,905299,596.76,Debit Card,HR,Clarence Sullivan
Germany,483.12,2026-02-24,Travel,"Brown, Harris and Mora",TXN_05431,Natalie Smith,Completed,675030,Credit Card,David Carter,HR
TXN_05432,Fuentes-Welch,839.19,487530,Kathryn Clark,Kristin Sheppard,Cancelled,2025-08-19,Office,IT,Bank Transfer,Canada
896.85,Marketing,Software,2026-06-22,146981,TXN_05433,John Miller,Completed,USA,Luis Nelson,Bank Transfer,Galvan-Malone
"Daniels, Robinson and Jackson",322.29,Marketing,190950,Travel,Justin Parsons,2024-07-17,Completed,Elizabeth King,Canada,PayPal,TXN_05434
Software,Kyle Larsen,2024-09-07,Jesus Watkins,Steele-Davenport,UK,Sales,Completed,456728,827.8,TXN_05435,Bank Transfer
646306,837.69,2025-05-15,TXN_05436,France,Cancelled,Office,Gina Butler,PayPal,Jason Hubbard,HR,"Miller, Mendoza and Johnson"
Nancy Thompson,Marketing,Christine Winters,108.0,Pending,165555,2025-01-10,Office,TXN_05437,Credit Card,Smith-Cruz,Canada
Marketing,TXN_05438,Garcia-Hancock,Travel,UK,908.19,108655,Bobby Santiago,Pending,Diane Payne,2026-04-06,Debit Card
Software,Wilson-Bailey,TXN_05439,Tonya Barrera,718.99,Pending,Courtney Hopkins,HR,904826,2025-10-26,Canada,PayPal
960.68,Marketing,Scott Rowland,France,Pending,TXN_05440,Office,Rebecca Chavez,Simmons-Moore,117467,Debit Card,2024-10-21
Software,Finance,353965,2025-11-29,Completed,725.6,Michael Perry,Credit Card,Julie Young,TXN_05441,Canada,"Marquez, Sullivan and Sampson"
Marketing,Lisa Johnson,Software,France,2024-12-10,"Mills, Smith and Mccoy",270.87,Cancelled,Julia Blair,189335,TXN_05442,PayPal
TXN_05443,Software,"Clark, Johnson and Simon",UK,908.77,860781,2025-09-17,Stephanie Irwin,Pending,Curtis Ochoa,Sales,Credit Card
Bethany Mcpherson,2026-02-15,Germany,Marketing,Travel,946668,TXN_05444,Cancelled,"Terry, Reed and Orr",John Williams,PayPal,511.99
Germany,813989,Thompson LLC,Finance,Travel,875.95,TXN_05445,Cancelled,William Allen,2025-09-10,Cody Fox,Bank Transfer
"Murphy, Houston and Ortega",258471,Travel,UK,Sales,45.13,Completed,2025-02-13,Cynthia Castillo,Debit Card,TXN_05446,Gina Estrada
TXN_05447,228.09,2025-01-14,Kristen Cain,Brittney Anderson DDS,Travel,Finance,Pending,547830,Debit Card,"Rodriguez, Flowers and Hudson",Canada
Richard Walker,Travel,TXN_05448,Sales,France,80.81,2024-09-06,Cancelled,Gary Clark,Credit Card,693336,Martinez-Love
144705,"Rivera, Holmes and Olson",Joseph Schaefer,Travel,France,2024-12-10,Completed,Mary Fox,TXN_05449,HR,PayPal,382.87
Nicholas Maddox,772.36,2025-06-05,Horton Ltd,France,TXN_05450,Dr. William Pope,Completed,Office,460504,IT,Bank Transfer
Germany,Rogers-Mcknight,451.66,Marketing,Travel,Pending,Joel Gilbert,479188,TXN_05451,Sheena White,PayPal,2025-12-25
TXN_05452,Software,Anthony Lopez,UK,Brian Hall,537268,Completed,2024-12-29,502.27,Debit Card,HR,Cortez Ltd
2026-04-23,Marketing,Travel,Rebecca Santos,TXN_05453,Jessica Lopez,Cancelled,963989,314.57,Canada,PayPal,Elliott-Collins
"Ward, Moore and Huffman",2025-08-14,Travel,202.6,UK,Robert Chase,TXN_05454,Completed,Credit Card,234491,HR,Victor Munoz
Travel,Tyler Beard,TXN_05455,Sales,France,Pending,2025-02-25,Kristen Colon,651956,757.23,Credit Card,Petty Ltd
Brown-Chaney,UK,365.52,Andrew Jones,361649,Cancelled,2025-08-17,Office,Brianna Johnson,Debit Card,HR,TXN_05456
Software,2024-12-09,266553,Jean Ochoa,TXN_05457,UK,441.38,Pending,"Rodriguez, Davis and Brown",Rachel Novak,Bank Transfer,HR
Jonathan Jackson,Amy Ramirez,Travel,TXN_05458,2025-12-16,Pending,497267,532.28,"Perez, Stafford and Mccall",USA,Bank Transfer,IT
446.75,Karen Armstrong,Travel,TXN_05459,841101,"Hebert, Mercado and Ramirez",France,Completed,Curtis Jenkins,Debit Card,HR,2026-03-23
Software,TXN_05460,684.01,Anthony Morris,Cancelled,"Barrett, Craig and Powell",428629,Adam Baker,2025-02-19,USA,HR,Debit Card
Duran LLC,Marketing,Ashley Richardson,2024-12-09,France,Cancelled,Office,TXN_05461,Ryan Blair,PayPal,682426,189.58
Smith-Reynolds,Software,TXN_05462,515374,Pending,2025-02-27,656.67,Rhonda Butler,Credit Card,Jennifer Meadows,USA,IT
Software,Stuart Choi,TXN_05463,UK,Megan Wright,Sales,846452,2024-12-06,790.35,Completed,"Howell, Joseph and Cortez",PayPal
TXN_05464,Saunders-Salas,Software,805.27,766443,Pending,2025-01-29,Credit Card,USA,IT,James Schultz,Charles Ramirez
472739,Software,2024-08-30,Salas PLC,France,Pending,TXN_05465,788.45,Tracy Johnson,Alexandria Mcconnell,Bank Transfer,IT
842210,UK,Sales,2026-01-22,271.22,Lawrence Brown,Ashley Dean,Completed,Office,"Carr, Pope and Lawson",Debit Card,TXN_05466
TXN_05467,Germany,96.68,Morris-Schmidt,724069,Vanessa Anderson,Travel,Credit Card,Christopher Jennings,Cancelled,2025-09-28,IT
Software,337797,Finance,Dana Martin,Nathan Stephens,Completed,TXN_05468,"Houston, Perry and Johnson",887.16,Bank Transfer,Canada,2025-05-21
Germany,Marketing,Donald Hall,Renee Wallace,553127,TXN_05469,Travel,"Fisher, Snow and Figueroa",2025-03-16,Completed,Credit Card,28.49
226.29,Finance,Travel,UK,Benjamin Cook,TXN_05470,Mary Miller,930287,Zamora and Sons,Cancelled,2025-01-26,PayPal
Tanya Gomez,Sales,"Love, Elliott and Lee",France,Cancelled,Office,TXN_05471,Thomas Shaw,2024-09-03,Bank Transfer,620444,701.02
Jennifer Smith,Jennifer Flores,Travel,TXN_05472,France,Cancelled,869300,2025-12-10,"Holder, Acosta and Sharp",506.59,Bank Transfer,HR
TXN_05473,2025-12-29,Finance,156295,Travel,Pending,Chelsea Walker,Shaw Ltd,115.6,Justin Norris,Debit Card,Canada
367520,"Thomas, Smith and Miles",TXN_05474,Software,Germany,Dustin Aguilar,Marketing,David Luna,2024-06-28,Cancelled,437.1,Debit Card
Ian Good,867.49,Jacobs-Murphy,TXN_05475,2024-11-17,Sales,France,614897,Completed,Office,Debit Card,Lindsey Logan
Software,229.11,Finance,2025-06-09,Clements-Golden,Pending,Eric Peterson,Matthew Todd,TXN_05476,267958,Canada,PayPal
289.84,142946,Sales,2024-12-02,TXN_05477,Amanda Jones MD,Cancelled,Office,"Barber, Larson and Jefferson",Nicholas Benjamin,USA,Debit Card
427362,Samantha Whitehead,Travel,France,Lisa Foley,Cancelled,TXN_05478,Davis and Sons,218.34,Bank Transfer,HR,2025-12-25
TXN_05479,Germany,2026-06-24,Johnson Ltd,Sarah Mccoy,Sales,Pending,723.06,Office,424695,Clifford Alvarado,Bank Transfer
Software,Edwin Fitzgerald,Pending,2025-12-08,TXN_05480,402.69,Mrs. Joanne Brown,HR,Bank Transfer,Canada,581341,"Ware, Perez and Wilson"
Germany,Software,Owens Group,Finance,April Hudson,113129,2026-04-25,Jeremy Bruce,Debit Card,Completed,377.63,TXN_05481
865.46,Software,TXN_05482,Finance,Mary Taylor,Dorothy Day,Cancelled,993910,USA,Williamson Ltd,2025-04-05,Debit Card
Software,John Forbes,France,233231,2024-06-28,Cancelled,Tate Inc,TXN_05483,Lisa Vaughn,Debit Card,HR,828.99
Germany,TXN_05484,Software,Marketing,555.6,Christian Stone,Cindy Wilson,663279,Pending,Ferguson-Moore,2025-11-23,PayPal
Adam Brown,Gloria Taylor,TXN_05485,2026-03-18,Office,598.7,Completed,IT,"Chapman, Massey and Coleman",547387,Canada,Debit Card
Melissa Davis,Marketing,2026-04-11,998.3,William Glover,Cooley-Moses,France,Cancelled,Office,TXN_05486,Bank Transfer,856990
Germany,Software,TXN_05487,2026-02-27,April Johnson,400.89,Completed,Robert White,Bray Group,IT,794427,Bank Transfer
Andrew Patton,TXN_05488,Pending,IT,669461,Office,"Nelson, Murray and Webb",Debit Card,2024-09-03,Canada,94.5,Shelly Thompson
"Rodriguez, Wilson and Mcclain",Finance,David Richards,811.37,France,Julie Taylor,315570,Cancelled,TXN_05489,Office,2024-06-27,PayPal
Software,Katrina Rangel,"Wong, Davis and Bowen",TXN_05490,Regina Hawkins,Sales,France,2025-05-22,Pending,657.82,196020,Bank Transfer
Marketing,Lisa Johnson,2024-07-14,"Young, Booth and Arias",Cancelled,Office,118.35,TXN_05491,Meagan Aguirre,Bank Transfer,Canada,261501
590400,TXN_05492,Finance,Travel,Adrian Mayer,"Allen, Patterson and Sellers",473.84,Pending,Credit Card,USA,2024-09-03,Sheri Ford
Finance,Travel,Jennifer Olson,TXN_05493,Robert Thomas,Cancelled,789.28,Sanchez Ltd,844825,2024-11-26,Canada,PayPal
Germany,Software,2025-08-31,Kenneth Johnson,Finance,Mckinney Ltd,TXN_05494,Pending,Michael Griffin,726.61,PayPal,199454
945666,TXN_05495,Tanya Rojas,Travel,2025-07-06,UK,Sales,James Clark,Completed,Black-Lee,PayPal,572.72
Burns PLC,Germany,Laura Johnston,2026-01-11,Software,Marketing,TXN_05496,Emma Hart,752911,Completed,Debit Card,573.81
900128,TXN_05497,Finance,Dr. Bobby James,909.59,Pending,Robert Ramirez,Office,2025-02-17,Bank Transfer,Canada,Cruz PLC
Germany,Software,TXN_05498,Jacob Reyes,Wendy Mitchell PhD,399.75,"Washington, Griffith and Young",Cancelled,620664,HR,Bank Transfer,2025-02-20
Erin Garcia,Dorothy Miles,2024-08-23,UK,599374,Cancelled,Davis PLC,Office,567.96,HR,PayPal,TXN_05499
Katie Marshall,175395,Software,2024-09-04,TXN_05500,UK,Sales,Jacob Santiago,Cancelled,89.3,PayPal,"Johnson, Stephens and Pierce"
774.43,Finance,2025-03-02,Matthew Murray,TXN_05501,713232,Thompson-Page,Cancelled,Joseph Price,Office,Credit Card,Canada
2025-09-22,Marketing,938281,"Rowe, Reid and Dodson",432.35,Frank Turner,Completed,Office,TXN_05502,Bank Transfer,Canada,Rebecca Hanson
TXN_05503,Scott Russell,Travel,2025-04-11,12.99,Sales,310222,France,"Chandler, Smith and Dickerson",Pending,Bank Transfer,Cheryl Brown
Software,2025-04-28,Finance,"Brown, Webb and Miller",480968,TXN_05504,Completed,Cameron Farrell,Credit Card,USA,Alisha Stewart,93.98
211424,2025-08-07,TXN_05505,UK,525.69,Pending,"Hahn, Poole and Weaver",Office,Credit Card,Tina Terry,Thomas James,IT
2024-08-12,Finance,TXN_05506,Travel,Mitchell Meza,Elaine Jacobson,"Rojas, Martin and Reed",Pending,292338,412.7,Canada,PayPal
992.82,263875,Software,2025-03-24,TXN_05507,UK,Jose Moody,Sales,"Rogers, Jones and Nunez",Completed,Credit Card,Christopher Ruiz
Germany,97.25,2024-07-11,Travel,Teresa Reeves,Pending,861394,Price-Mason,TXN_05508,Bank Transfer,HR,Ryan Dillon
TXN_05509,Kevin Taylor,Travel,Credit Card,2026-05-08,David Orozco,Pending,Lowery-Douglas,311.87,USA,838234,HR
Christopher Dyer,Marketing,TXN_05510,Gonzalez-Cherry,Travel,2025-01-31,Pending,Stacey Ortega,335061,USA,Bank Transfer,381.42
Jeffrey Moore,Sales,2025-04-02,"Wagner, Williams and Gallegos",977.81,505908,Office,Completed,Amy Cameron,Bank Transfer,Canada,TXN_05511
2025-12-31,Software,Jesse Williams,Marketing,458.07,TXN_05512,Pending,Larry Clayton,Curtis Inc,Bank Transfer,Canada,939871
2024-07-12,Software,Kristen Hughes,807397,Lisa Johnson,Finance,363.83,TXN_05513,Cancelled,Peterson-Rhodes,USA,Bank Transfer
2026-04-23,Kevin Jones,Software,UK,911.17,Patrick Tanner,560148,Hopkins-Parks,Completed,TXN_05514,IT,Bank Transfer
"Mcdonald, Jones and Lane",Germany,479492,Travel,618.06,Cody Ayers,2026-03-30,Pending,TXN_05515,Debit Card,HR,Calvin Clark
107458,Software,2024-10-14,Finance,681.29,Green LLC,Paula Carr,Cancelled,Daniel Hammond,USA,TXN_05516,PayPal
Germany,Gina Orozco,205.6,2026-04-07,Cancelled,Denise Meadows,200532,Office,TXN_05517,Debit Card,HR,Riley-Beck
Germany,2025-08-29,Shannon Sims,Finance,TXN_05518,Travel,Joanne Foster,"Suarez, Prince and Griffin",Cancelled,104825,507.98,Bank Transfer
TXN_05519,Kane Ltd,2026-05-06,420.1,Finance,Travel,France,Tyrone Howard,Completed,Credit Card,821273,Sarah Warner
459685,2025-03-24,Travel,TXN_05520,France,Todd Brown,Carter and Sons,Cancelled,Corey Padilla,474.28,HR,PayPal
2025-03-18,Travel,UK,"Pacheco, French and Hoffman",829.28,Pending,Robert Tucker,Miranda Anderson,Debit Card,IT,602109,TXN_05521
2026-03-16,"Herman, Mcdonald and Harrison",HR,168.22,Anna Jackson,Completed,Office,USA,Ms. Amanda Pearson,384732,Debit Card,TXN_05522
Germany,Christopher Williams,Perez LLC,Nicole Sanders,514830,TXN_05523,Cancelled,Office,885.02,PayPal,HR,2024-09-09
Green-Cox,947747,518.24,Finance,UK,Pending,Office,Dr. Adam Moran,Elizabeth Moreno,2025-04-05,Bank Transfer,TXN_05524
371877,Micheal Owens,Travel,Credit Card,UK,"Edwards, Nichols and Garza",972.45,Pending,2024-08-03,IT,Terri Henderson,TXN_05525
TXN_05526,Heather Barrett,Travel,982858,Richard Harrison,Pending,Griffith-Gallagher,275.08,IT,2026-02-07,Bank Transfer,Canada
Software,HR,779240,2024-11-04,Brenda Wright,Completed,Diane Knox,PayPal,TXN_05527,Canada,253.19,Black-Whitney
2024-07-13,Software,Finance,619207,"Stanton, Jones and Combs",647.45,France,Cancelled,Craig Webb,Tom Sims,PayPal,TXN_05528
William Watson,Griffin Ltd,UK,878.49,Pending,Pamela Newman,Sales,Office,2026-04-09,TXN_05529,740828,PayPal
2025-05-05,Jordan PLC,Finance,Credit Card,UK,Ellen Barrera,TXN_05530,Pending,Office,279.66,348537,Carl Marshall
Canada,Finance,TXN_05531,Steven Davis,532.1,Mueller Ltd,Office,Cancelled,Erik Watson,Debit Card,2025-06-16,107645
Acosta-Johnson,France,489937,188.49,TXN_05532,Completed,Office,Todd Williams,Credit Card,HR,2025-04-08,Hunter Salazar
Julie James,730021,2025-05-28,Credit Card,UK,976.02,Cancelled,Office,Rodriguez LLC,TXN_05533,IT,Michelle Mcneil
Germany,Software,James-Watkins,2024-09-15,TXN_05534,Completed,Lisa Berry,Travis Evans,950838,Debit Card,IT,221.41
Marketing,2026-04-08,TXN_05535,George Stephenson,"Byrd, Miller and Rodriguez",721.71,191604,Office,Completed,Megan Blackburn,USA,Bank Transfer
838.43,950183,Travel,UK,Sales,Bridget Lynch,TXN_05536,2026-05-27,Completed,Bowen-Bryant,PayPal,Matthew Smith
TXN_05537,2025-01-14,Christopher Baker,Travel,Paula Gaines,941131,Cancelled,407.61,Debit Card,HR,Canada,Martin-Armstrong
Germany,Travel,John Snyder,Joshua Gomez,205.98,"Lopez, James and Edwards",TXN_05538,Pending,762322,HR,2024-11-06,PayPal
TXN_05539,Germany,Troy Johnson,394788,Travel,266.48,Sales,Pending,2024-10-10,Roy-Stewart,Nicholas Ali,Bank Transfer
Software,Canada,Finance,903.43,Diaz LLC,2025-12-16,TXN_05540,Elizabeth Bell,Cancelled,359669,Debit Card,Wendy Dodson
Finance,Antonio Glover,2026-05-30,TXN_05541,335.67,Joshua Bryant Jr.,597588,Watkins Group,Office,Completed,USA,Debit Card
Software,Jennifer Mayer,Hudson Ltd,2024-08-23,877.13,TXN_05542,397457,Completed,Credit Card,USA,Robert Gregory,HR
Germany,Rowland PLC,Software,TXN_05543,804.19,Finance,Robert Reed,2026-05-03,Cathy Lewis,Cancelled,Credit Card,557400
Carl Novak,Germany,Software,TXN_05544,299.03,443825,Dr. Jessica Dawson,Cancelled,Farley-Ross,2026-06-07,HR,PayPal
Germany,Destiny Chen,TXN_05545,598887,Travel,202.18,Sales,Jonathan Parker,2025-10-16,Completed,Taylor Group,Debit Card
